7.606499999999999773e+02
4.754499999999999886e+02
3.582699999999999818e+02
2.449900000000000091e+02
1.972599999999999909e+02
1.579099999999999966e+02
1.315900000000000034e+02
1.068100000000000023e+02
1.004800000000000040e+02
9.115000000000000568e+01
1.033499999999999943e+02
7.257999999999999829e+01
6.662999999999999545e+01
6.318999999999999773e+01
7.003000000000000114e+01
5.929999999999999716e+01
5.353999999999999915e+01
5.110000000000000142e+01
4.628999999999999915e+01
4.752000000000000313e+01
4.264000000000000057e+01
4.084000000000000341e+01
4.047999999999999687e+01
3.982999999999999829e+01
3.715999999999999659e+01
3.453999999999999915e+01
3.657999999999999829e+01
3.180000000000000071e+01
2.933999999999999986e+01
2.785000000000000142e+01
2.980999999999999872e+01
2.975000000000000000e+01
2.828999999999999915e+01
2.605999999999999872e+01
2.687999999999999901e+01
2.592000000000000171e+01
2.446999999999999886e+01
2.267000000000000171e+01
2.360000000000000142e+01
2.173000000000000043e+01
2.401000000000000156e+01
1.989999999999999858e+01
2.042000000000000171e+01
2.123999999999999844e+01
2.092999999999999972e+01
1.935999999999999943e+01
2.060000000000000142e+01
2.010999999999999943e+01
1.976999999999999957e+01
1.730000000000000071e+01
1.664000000000000057e+01
1.502999999999999936e+01
1.564000000000000057e+01
1.850000000000000000e+01
1.583000000000000007e+01
1.626999999999999957e+01
1.427999999999999936e+01
1.534999999999999964e+01
1.356000000000000050e+01
1.650000000000000000e+01
1.508000000000000007e+01
1.384999999999999964e+01
1.318999999999999950e+01
1.425000000000000000e+01
1.314000000000000057e+01
1.292999999999999972e+01
1.282000000000000028e+01
1.266000000000000014e+01
1.140000000000000036e+01
1.209999999999999964e+01
1.080000000000000071e+01
1.138000000000000078e+01
1.093999999999999950e+01
1.078999999999999915e+01
1.139000000000000057e+01
1.106000000000000050e+01
9.310000000000000497e+00
1.073000000000000043e+01
1.027999999999999936e+01
8.759999999999999787e+00
9.220000000000000639e+00
9.179999999999999716e+00
9.599999999999999645e+00
9.050000000000000711e+00
9.310000000000000497e+00
8.470000000000000639e+00
8.689999999999999503e+00
8.859999999999999432e+00
8.900000000000000355e+00
7.759999999999999787e+00
